PERIODO,FECHA,HORA,NO2_CENTENARIO,PM10_CENTENARIO,PM10_CORDOBA,PM10_LA_BOCA,CO_PALERMO
2013,04/04/2013,14,88,S/D,48,0,2
2013,04/04/2013,15,83,S/D,48,0,2
2013,04/04/2013,16,73,S/D,48,0,17
2013,04/04/2013,17,63,S/D,39,0,14
2013,04/04/2013,18,57,S/D,36,0,11
2013,04/04/2013,19,55,S/D,3,0,1
2013,04/04/2013,20,61,S/D,26,0,13
2013,04/04/2013,21,69,S/D,22,0,15
2013,04/04/2013,22,74,S/D,22,0,17
2013,04/04/2013,23,79,S/D,24,0,17
2013,04/04/2013,24,83,S/D,25,0,18
2013,05/04/2013,1,81,S/D,24,0,16
2013,05/04/2013,2,79,S/D,24,0,15
2013,05/04/2013,3,75,S/D,24,0,13
2013,05/04/2013,4,65,S/D,23,0,9
2013,05/04/2013,5,53,S/D,22,0,6
2013,05/04/2013,6,45,S/D,18,<0,5
2013,05/04/2013,7,38,S/D,12,<0,5
2013,05/04/2013,8,35,S/D,9,<0,5
2013,05/04/2013,9,39,S/D,15,<0,5
2013,05/04/2013,10,44,S/D,21,0,5
2013,05/04/2013,11,48,S/D,28,0,7
2013,05/04/2013,12,53,S/D,35,0,1
2013,05/04/2013,13,56,S/D,43,0,11
2013,05/04/2013,14,6,S/D,49,0,12
2013,05/04/2013,15,61,S/D,56,0,12
2013,05/04/2013,16,6,S/D,64,0,12
2013,05/04/2013,17,55,S/D,74,0,11
2013,05/04/2013,18,53,S/D,86,0,11
2013,05/04/2013,19,55,S/D,92,0,1
2013,05/04/2013,20,59,S/D,97,0,9
2013,05/04/2013,21,63,S/D,96,0,8
2013,05/04/2013,22,68,S/D,99,0,8
2013,05/04/2013,23,75,S/D,1,0,11
2013,05/04/2013,24,8,S/D,2,0,13
2013,06/04/2013,1,84,S/D,92,0,14
2013,06/04/2013,2,86,S/D,8,0,14
2013,06/04/2013,3,84,S/D,76,0,16
2013,06/04/2013,4,79,S/D,69,0,17
2013,06/04/2013,5,75,S/D,66,0,17
2013,06/04/2013,6,66,S/D,58,0,16
2013,06/04/2013,7,55,S/D,48,0,13
2013,06/04/2013,8,46,S/D,38,0,11
2013,06/04/2013,9,41,S/D,35,0,8
2013,06/04/2013,10,38,S/D,28,0,7
2013,06/04/2013,11,33,S/D,2,<0,5
2013,06/04/2013,12,29,S/D,16,<0,5
2013,06/04/2013,13,26,S/D,14,<0,5
2013,06/04/2013,14,26,S/D,15,<0,5
2013,06/04/2013,15,28,S/D,16,<0,5
2013,06/04/2013,16,28,S/D,14,<0,5
2013,06/04/2013,17,25,S/D,12,<0,5
2013,06/04/2013,18,2,S/D,1,<0,5
2013,06/04/2013,19,2,S/D,11,<0,5
2013,06/04/2013,20,21,S/D,13,<0,5
2013,06/04/2013,21,23,S/D,13,<0,5
2013,06/04/2013,22,26,S/D,15,<0,5
2013,06/04/2013,23,3,S/D,18,<0,5
2013,06/04/2013,24,33,S/D,2,<0,5
2013,07/04/2013,1,34,S/D,22,<0,5
2013,07/04/2013,2,38,S/D,24,<0,5
2013,07/04/2013,3,4,S/D,24,<0,5
2013,07/04/2013,4,39,S/D,22,<0,5
2013,07/04/2013,5,36,S/D,2,<0,5
2013,07/04/2013,6,34,S/D,17,<0,5
2013,07/04/2013,7,31,S/D,14,<0,5
2013,07/04/2013,8,33,S/D,15,<0,5
2013,07/04/2013,9,35,S/D,15,<0,5
2013,07/04/2013,10,35,S/D,14,<0,5
2013,07/04/2013,11,34,S/D,13,<0,5
2013,07/04/2013,12,34,S/D,12,<0,5
2013,07/04/2013,13,35,S/D,13,<0,5
2013,07/04/2013,14,34,S/D,13,<0,5
2013,07/04/2013,15,33,S/D,12,<0,5
2013,07/04/2013,16,3,S/D,9,<0,5
2013,07/04/2013,17,28,S/D,6,<0,5
2013,07/04/2013,18,26,S/D,5,0,6
2013,07/04/2013,19,28,S/D,5,0,8
2013,07/04/2013,20,38,S/D,7,0,12
2013,07/04/2013,21,5,S/D,9,0,19
2013,07/04/2013,22,68,S/D,11,0,22
2013,07/04/2013,23,83,S/D,13,0,27
2013,07/04/2013,24,95,S/D,15,0,36
2013,08/04/2013,1,3,S/D,16,0,42
2013,08/04/2013,2,6,S/D,19,0,43
2013,08/04/2013,3,8,S/D,21,0,42
2013,08/04/2013,4,S/D,30,S/D,38,21
2013,08/04/2013,5,88,S/D,19,0,31
2013,08/04/2013,6,71,S/D,18,0,29
2013,08/04/2013,7,61,S/D,18,0,3
2013,08/04/2013,8,56,S/D,22,0,28
2013,08/04/2013,9,63,S/D,32,0,28
2013,08/04/2013,10,69,S/D,43,0,31
2013,08/04/2013,11,69,S/D,47,0,32
2013,08/04/2013,12,71,S/D,51,0,34
2013,08/04/2013,13,74,S/D,58,0,36
2013,08/04/2013,14,76,S/D,61,0,38
2013,08/04/2013,15,74,S/D,6,0,33
2013,08/04/2013,16,69,S/D,54,0,26
2013,08/04/2013,17,59,S/D,44,0,2
2013,08/04/2013,18,5,S/D,32,0,18
2013,08/04/2013,19,S/D,48,S/D,2,35
2013,08/04/2013,20,S/D,48,S/D,2,32
2013,08/04/2013,21,S/D,47,S/D,2,28
2013,08/04/2013,22,S/D,47,S/D,2,27
2013,08/04/2013,23,S/D,S/D,S/D,19,26
2013,08/04/2013,24,S/D,S/D,S/D,19,24
2013,09/04/2013,1,S/D,S/D,S/D,18,21
2013,09/04/2013,2,S/D,S/D,S/D,16,16
2013,09/04/2013,3,S/D,S/D,S/D,13,19
2013,09/04/2013,4,S/D,S/D,S/D,1,16
2013,09/04/2013,5,S/D,S/D,S/D,8,16
2013,09/04/2013,6,S/D,S/D,S/D,8,22
2013,09/04/2013,7,S/D,S/D,S/D,9,25
2013,09/04/2013,8,S/D,S/D,S/D,13,27
2013,09/04/2013,9,S/D,S/D,S/D,15,25
2013,09/04/2013,10,S/D,S/D,S/D,16,22
2013,09/04/2013,11,S/D,S/D,S/D,16,20
2013,09/04/2013,12,S/D,S/D,S/D,16,18
2013,09/04/2013,13,S/D,S/D,S/D,16,20
2013,09/04/2013,14,S/D,S/D,S/D,15,17
2013,09/04/2013,15,S/D,S/D,S/D,14,19
2013,09/04/2013,16,25,S/D,S/D,1,20
2013,09/04/2013,17,28,S/D,S/D,8,19
2013,09/04/2013,18,25,S/D,S/D,8,21
2013,09/04/2013,19,26,S/D,S/D,8,23
2013,09/04/2013,20,30,S/D,S/D,9,30
2013,09/04/2013,21,52,27,69,0,1
2013,09/04/2013,22,51,22,71,0,1
2013,09/04/2013,23,51,19,66,0,1
2013,09/04/2013,24,5,18,57,0,9
2013,10/04/2013,1,48,21,46,0,8
2013,10/04/2013,2,44,17,34,0,7
2013,10/04/2013,3,4,13,22,0,5
2013,10/04/2013,4,35,7,12,<0,5
2013,10/04/2013,5,31,7,7,<0,5
2013,10/04/2013,6,28,8,5,<0,5
2013,10/04/2013,7,24,11,5,<0,5
2013,10/04/2013,8,24,17,5,<0,5
2013,10/04/2013,9,26,17,5,<0,5
2013,10/04/2013,10,3,16,5,<0,5
2013,10/04/2013,11,33,14,5,<0,5
2013,10/04/2013,12,36,17,5,<0,5
2013,10/04/2013,13,4,19,5,<0,5
2013,10/04/2013,14,44,15,8,0,7
2013,10/04/2013,15,48,16,16,0,7
2013,10/04/2013,16,49,20,25,0,8
2013,10/04/2013,17,5,21,37,0,8
2013,10/04/2013,18,51,22,51,0,9
2013,10/04/2013,19,55,24,64,0,1
2013,10/04/2013,20,58,24,71,0,1
2013,10/04/2013,21,59,21,76,0,11
2013,10/04/2013,22,6,18,76,0,1
2013,10/04/2013,23,59,16,7,0,9
2013,10/04/2013,24,58,12,61,0,8
2013,11/04/2013,1,54,15,49,0,7
2013,11/04/2013,2,5,13,35,0,6
2013,11/04/2013,3,45,11,22,<0,5
2013,11/04/2013,4,4,11,15,<0,5
2013,11/04/2013,5,38,12,9,<0,5
2013,11/04/2013,6,34,11,5,<0,5
2013,11/04/2013,7,33,10,5,<0,5
2013,11/04/2013,8,33,17,5,<0,5
2013,11/04/2013,9,36,23,5,<0,5
2013,11/04/2013,10,39,27,6,<0,5
2013,11/04/2013,11,41,21,7,<0,5
2013,11/04/2013,12,45,19,1,<0,5
2013,11/04/2013,13,46,19,18,0,5
2013,11/04/2013,14,5,16,26,0,6
2013,11/04/2013,15,53,17,35,0,7
2013,11/04/2013,16,58,23,58,0,7
2013,11/04/2013,17,6,25,77,0,6
2013,11/04/2013,18,64,24,98,0,6
2013,11/04/2013,19,69,26,24,0,7
2013,11/04/2013,20,76,27,41,0,8
2013,11/04/2013,21,85,26,55,0,9
2013,11/04/2013,22,89,23,63,0,1
2013,11/04/2013,23,93,22,63,0,1
2013,11/04/2013,24,91,20,46,0,1
2013,12/04/2013,1,89,19,29,0,1
2013,12/04/2013,2,84,13,7,0,9
2013,12/04/2013,3,76,9,8,0,8
2013,12/04/2013,4,65,8,59,0,6
2013,12/04/2013,5,53,7,37,<0,5
2013,12/04/2013,6,45,9,2,<0,5
2013,12/04/2013,7,39,13,12,<0,5
2013,12/04/2013,8,38,17,1,<0,5
2013,12/04/2013,9,39,18,11,<0,5
2013,12/04/2013,10,39,19,15,<0,5
2013,12/04/2013,11,4,S/D,19,<0,5
2013,12/04/2013,12,4,S/D,24,<0,5
2013,12/04/2013,13,42,S/D,29,<0,5
2013,12/04/2013,14,42,15,31,<0,5
2013,12/04/2013,15,42,14,34,<0,5
2013,12/04/2013,16,37,14,34,<0,5
2013,12/04/2013,17,3,16,36,<0,5
2013,12/04/2013,18,31,19,36,<0,5
2013,12/04/2013,19,34,21,38,<0,5
2013,12/04/2013,20,38,26,36,<0,5
2013,12/04/2013,21,41,27,4,<0,5
2013,12/04/2013,22,45,26,46,<0,5
2013,12/04/2013,23,48,24,48,<0,5
2013,12/04/2013,24,48,20,49,<0,5
2013,13/04/2013,1,48,19,47,<0,5
2013,13/04/2013,2,45,19,45,<0,5
2013,13/04/2013,3,41,17,39,<0,5
2013,13/04/2013,4,35,14,36,<0,5
2013,13/04/2013,5,3,13,29,<0,5
2013,13/04/2013,6,24,17,21,<0,5
2013,13/04/2013,7,2,21,16,<0,5
2013,13/04/2013,8,21,22,14,<0,5
2013,13/04/2013,9,24,23,13,<0,5
2013,13/04/2013,10,25,22,14,<0,5
2013,13/04/2013,11,26,18,15,<0,5
2013,13/04/2013,12,29,15,16,<0,5
2013,13/04/2013,13,3,14,16,<0,5
2013,13/04/2013,14,33,12,18,0,5
2013,13/04/2013,15,33,11,18,0,5
2013,13/04/2013,16,3,12,17,<0,5
2013,13/04/2013,17,26,14,16,<0,5
2013,13/04/2013,18,26,16,14,<0,5
2013,13/04/2013,19,28,19,14,<0,5
2013,13/04/2013,20,33,27,15,0,6
2013,13/04/2013,21,4,29,22,0,9
2013,13/04/2013,22,51,31,3,0,15
2013,13/04/2013,23,66,31,41,0,22
2013,13/04/2013,24,8,30,55,0,28
2013,14/04/2013,1,91,28,68,0,32
2013,14/04/2013,2,27,31,S/D,34,21
2013,14/04/2013,3,5,26,86,0,37
2013,14/04/2013,4,4,25,89,0,36
2013,14/04/2013,5,99,24,86,0,33
2013,14/04/2013,6,88,22,78,0,28
2013,14/04/2013,7,74,23,65,0,21
2013,14/04/2013,8,6,21,51,0,15
2013,14/04/2013,9,49,17,37,0,11
2013,14/04/2013,10,39,14,25,0,9
2013,14/04/2013,11,31,10,16,0,6
2013,14/04/2013,12,26,9,1,<0,5
2013,14/04/2013,13,24,10,7,<0,5
2013,14/04/2013,14,24,11,6,<0,5
2013,14/04/2013,15,24,10,6,<0,5
2013,14/04/2013,16,25,10,6,<0,5
2013,14/04/2013,17,26,13,7,<0,5
2013,14/04/2013,18,29,13,8,<0,5
2013,14/04/2013,19,31,20,1,0,5
2013,14/04/2013,20,39,27,16,0,7
2013,14/04/2013,21,45,28,22,0,1
2013,14/04/2013,22,5,28,28,0,12
2013,14/04/2013,23,56,28,34,0,14
2013,14/04/2013,24,61,27,39,0,15
2013,15/04/2013,1,64,25,44,0,16
2013,15/04/2013,2,64,26,46,0,16
2013,15/04/2013,3,61,19,44,0,15
2013,15/04/2013,4,54,18,4,0,13
2013,15/04/2013,5,49,21,33,0,1
2013,15/04/2013,6,45,22,28,0,7
2013,15/04/2013,7,41,24,22,0,6
2013,15/04/2013,8,44,25,23,0,5
2013,15/04/2013,9,53,27,31,0,6
2013,15/04/2013,10,59,27,43,0,6
2013,15/04/2013,11,64,22,49,0,6
2013,15/04/2013,12,68,19,56,0,6
2013,15/04/2013,13,68,18,63,0,6
2013,15/04/2013,14,68,16,72,0,6
2013,15/04/2013,15,68,17,78,0,5
2013,15/04/2013,16,61,17,79,<0,5
2013,15/04/2013,17,53,18,71,<0,5
2013,15/04/2013,18,49,21,7,<0,5
2013,15/04/2013,19,5,23,83,<0,5
2013,15/04/2013,20,54,25,96,<0,5
2013,15/04/2013,21,61,26,11,<0,5
2013,15/04/2013,22,65,24,19,<0,5
2013,15/04/2013,23,65,22,23,<0,5
2013,15/04/2013,24,65,18,21,<0,5
2013,16/04/2013,1,63,16,17,<0,5
2013,16/04/2013,2,59,12,6,<0,5
2013,16/04/2013,3,53,10,87,<0,5
2013,16/04/2013,4,45,10,66,<0,5
2013,16/04/2013,5,35,10,44,<0,5
2013,16/04/2013,6,29,12,26,<0,5
2013,16/04/2013,7,26,18,16,<0,5
2013,16/04/2013,8,28,22,16,<0,5
2013,16/04/2013,9,33,23,22,<0,5
2013,16/04/2013,10,36,24,35,<0,5
2013,16/04/2013,11,41,24,48,<0,5
2013,16/04/2013,12,46,25,56,<0,5
2013,16/04/2013,13,5,24,67,0,6
2013,16/04/2013,14,54,23,76,0,6
2013,16/04/2013,15,56,19,78,0,6
2013,16/04/2013,16,56,22,82,0,6
2013,16/04/2013,17,54,23,82,0,6
2013,16/04/2013,18,54,29,78,0,6
2013,16/04/2013,19,55,34,8,0,6
2013,16/04/2013,20,59,32,85,0,7
2013,16/04/2013,21,61,27,83,0,7
2013,16/04/2013,22,63,26,81,0,8
2013,16/04/2013,23,63,23,82,0,8
2013,16/04/2013,24,63,19,77,0,8
2013,17/04/2013,1,63,19,7,0,8
2013,17/04/2013,2,59,16,6,0,7
2013,17/04/2013,3,54,14,45,0,5
2013,17/04/2013,4,45,9,31,<0,5
2013,17/04/2013,5,39,8,21,<0,5
2013,17/04/2013,6,35,13,15,<0,5
2013,17/04/2013,7,36,21,9,<0,5
2013,17/04/2013,8,39,24,5,0,6
2013,17/04/2013,9,46,25,5,0,8
2013,17/04/2013,10,55,21,5,0,11
2013,17/04/2013,11,59,18,5,0,12
2013,17/04/2013,12,66,23,5,0,14
2013,17/04/2013,13,73,22,6,0,15
2013,17/04/2013,14,76,21,7,0,16
2013,17/04/2013,15,76,19,7,0,16
2013,17/04/2013,16,75,18,8,0,15
2013,17/04/2013,17,68,20,8,0,15
2013,17/04/2013,18,63,24,9,0,16
2013,17/04/2013,19,65,30,11,0,23
2013,17/04/2013,20,71,32,14,0,28
2013,17/04/2013,21,91,35,2,0,37
2013,17/04/2013,22,11,35,24,0,46
2013,17/04/2013,23,28,30,26,0,51
2013,17/04/2013,24,38,27,29,0,53
2013,18/04/2013,1,46,27,31,0,6
2013,18/04/2013,2,51,27,3,0,64
2013,18/04/2013,3,49,24,29,0,57
2013,18/04/2013,4,4,20,25,0,51
2013,18/04/2013,5,15,15,18,0,41
2013,18/04/2013,6,91,21,13,0,32
2013,18/04/2013,7,74,24,11,0,28
2013,18/04/2013,8,66,28,1,0,28
2013,18/04/2013,9,65,32,16,0,26
2013,18/04/2013,10,68,36,32,0,22
2013,18/04/2013,11,74,38,43,0,23
2013,18/04/2013,12,78,45,47,0,27
2013,18/04/2013,13,85,48,5,0,3
2013,18/04/2013,14,9,33,51,0,32
2013,18/04/2013,15,91,24,52,0,31
2013,18/04/2013,16,89,22,5,0,28
2013,18/04/2013,17,83,25,44,0,25
2013,18/04/2013,18,76,29,28,0,25
2013,18/04/2013,19,74,32,19,0,28
2013,18/04/2013,20,75,32,16,0,31
2013,18/04/2013,21,84,34,15,0,35
2013,18/04/2013,22,98,34,16,0,39
2013,18/04/2013,23,14,36,19,0,43
2013,18/04/2013,24,25,33,2,0,44
2013,19/04/2013,1,3,27,2,0,42
2013,19/04/2013,2,34,26,18,0,39
2013,19/04/2013,3,34,23,17,0,33
2013,19/04/2013,4,29,19,15,0,27
2013,19/04/2013,5,15,16,13,0,19
2013,19/04/2013,6,98,22,11,0,14
2013,19/04/2013,7,8,25,8,0,9
2013,19/04/2013,8,73,29,9,0,11
2013,19/04/2013,9,75,32,16,0,11
2013,19/04/2013,10,75,S/D,25,0,12
2013,19/04/2013,11,73,S/D,34,S/D,S/D
2013,19/04/2013,12,75,39,44,S/D,S/D
2013,19/04/2013,13,41,36,S/D,S/D,34
2013,19/04/2013,14,42,36,S/D,S/D,33
2013,19/04/2013,15,38,37,S/D,28,34
2013,19/04/2013,16,31,38,S/D,28,35
2013,19/04/2013,17,31,38,S/D,24,35
2013,19/04/2013,18,30,38,S/D,24,34
2013,19/04/2013,19,78,39,41,S/D,28
2013,19/04/2013,20,7,46,38,0,54
2013,19/04/2013,21,31,45,36,0,62
2013,19/04/2013,22,59,44,48,0,66
2013,19/04/2013,23,76,40,68,0,68
2013,19/04/2013,24,95,35,87,0,67
2013,20/04/2013,1,5,35,6,0,69
2013,20/04/2013,2,19,34,11,0,68
2013,20/04/2013,3,21,34,16,0,63
2013,20/04/2013,4,99,26,11,0,49
2013,20/04/2013,5,71,25,4,0,38
2013,20/04/2013,6,45,24,89,0,29
2013,20/04/2013,7,29,23,68,0,28
2013,20/04/2013,8,14,26,49,0,31
2013,20/04/2013,9,1,30,29,0,34
2013,20/04/2013,10,4,37,21,0,32
2013,20/04/2013,11,95,30,12,0,28
2013,20/04/2013,12,89,24,12,0,27
2013,20/04/2013,13,85,19,13,0,26
2013,20/04/2013,14,78,15,13,0,25
2013,20/04/2013,15,71,14,13,0,23
2013,20/04/2013,16,65,24,16,0,18
2013,20/04/2013,17,55,22,2,0,11
2013,20/04/2013,18,46,21,22,0,8
2013,20/04/2013,19,44,25,26,0,7
2013,20/04/2013,20,46,31,29,0,9
2013,20/04/2013,21,49,29,32,0,1
2013,20/04/2013,22,53,25,38,0,1
2013,20/04/2013,23,56,27,43,0,11
2013,20/04/2013,24,6,27,42,0,12
2013,21/04/2013,1,65,27,41,0,12
2013,21/04/2013,2,69,26,4,0,13
2013,21/04/2013,3,69,26,37,0,13
2013,21/04/2013,4,68,25,34,0,1
2013,21/04/2013,5,66,24,31,0,9
2013,21/04/2013,6,65,22,26,0,9
2013,21/04/2013,7,63,21,21,0,1
2013,21/04/2013,8,59,19,18,0,11
2013,21/04/2013,9,54,19,14,0,11
2013,21/04/2013,10,48,13,11,0,11
2013,21/04/2013,11,46,11,9,0,11
2013,21/04/2013,12,44,11,7,0,11
2013,21/04/2013,13,41,12,5,0,11
2013,21/04/2013,14,39,10,5,0,1
2013,21/04/2013,15,39,20,6,0,9
2013,21/04/2013,16,4,19,9,0,8
2013,21/04/2013,17,4,16,13,0,8
2013,21/04/2013,18,41,17,17,0,9
2013,21/04/2013,19,43,22,21,0,9
2013,21/04/2013,20,44,23,24,0,9
2013,21/04/2013,21,46,26,28,0,1
2013,21/04/2013,22,5,30,32,0,11
2013,21/04/2013,23,54,34,34,0,1
2013,21/04/2013,24,54,25,35,0,11
2013,22/04/2013,1,54,15,31,0,1
2013,22/04/2013,2,53,10,27,0,8
2013,22/04/2013,3,49,7,23,0,7
2013,22/04/2013,4,45,6,19,0,7
2013,22/04/2013,5,4,8,15,0,6
2013,22/04/2013,6,34,9,1,<0,5
2013,22/04/2013,7,3,19,6,<0,5
2013,22/04/2013,8,3,20,5,0,6
2013,22/04/2013,9,34,21,5,0,8
2013,22/04/2013,10,38,18,5,0,9
2013,22/04/2013,11,4,13,5,0,1
2013,22/04/2013,12,44,15,5,0,11
2013,22/04/2013,13,48,15,5,0,12
2013,22/04/2013,14,51,15,6,0,12
2013,22/04/2013,15,53,14,8,0,12
2013,22/04/2013,16,51,22,17,0,11
2013,22/04/2013,17,49,28,28,0,9
2013,22/04/2013,18,49,27,46,0,1
2013,22/04/2013,19,54,28,67,0,11
2013,22/04/2013,20,58,27,79,0,11
2013,22/04/2013,21,6,22,85,0,11
2013,22/04/2013,22,63,21,9,0,11
2013,22/04/2013,23,65,22,94,0,11
2013,22/04/2013,24,68,21,89,0,1
2013,23/04/2013,1,68,21,81,0,1
2013,23/04/2013,2,68,19,64,0,9
2013,23/04/2013,3,64,16,43,0,7
2013,23/04/2013,4,59,12,32,0,7
2013,23/04/2013,5,56,13,25,0,6
2013,23/04/2013,6,55,14,2,0,6
2013,23/04/2013,7,58,18,14,0,8
2013,23/04/2013,8,69,21,1,0,16
2013,23/04/2013,9,76,22,8,0,2
2013,23/04/2013,10,76,17,8,0,23
2013,23/04/2013,11,78,15,8,0,24
2013,23/04/2013,12,83,18,8,0,27
2013,23/04/2013,13,87,S/D,33,0,28
2013,23/04/2013,14,91,20,38,0,28
2013,23/04/2013,15,87,15,42,0,28
2013,23/04/2013,16,74,16,45,0,22
2013,23/04/2013,17,67,18,47,0,19
2013,23/04/2013,18,69,22,55,0,17
2013,23/04/2013,19,84,30,67,0,2
2013,23/04/2013,20,91,29,77,0,19
2013,23/04/2013,21,94,28,72,0,2
2013,23/04/2013,22,93,24,78,0,2
2013,23/04/2013,23,94,22,82,0,18
2013,23/04/2013,24,94,18,84,0,17
2013,24/04/2013,1,93,17,84,0,15
2013,24/04/2013,2,91,20,8,0,15
2013,24/04/2013,3,79,21,67,0,11
2013,24/04/2013,4,69,19,51,0,1
2013,24/04/2013,5,59,12,37,0,8
2013,24/04/2013,6,53,13,28,0,8
2013,24/04/2013,7,49,16,2,0,8
2013,24/04/2013,8,48,20,17,0,11
2013,24/04/2013,9,5,20,15,0,13
2013,24/04/2013,10,5,19,12,0,13
2013,24/04/2013,11,49,15,9,0,13
2013,24/04/2013,12,49,15,8,0,13
2013,24/04/2013,13,53,21,1,0,14
2013,24/04/2013,14,55,25,12,0,16
2013,24/04/2013,15,56,22,18,S/D,S/D
2013,24/04/2013,16,56,18,24,S/D,S/D
2013,24/04/2013,17,54,24,38,S/D,S/D
2013,24/04/2013,18,54,20,6,S/D,S/D
2013,24/04/2013,19,56,26,84,S/D,S/D
2013,24/04/2013,20,61,27,4,S/D,S/D
2013,24/04/2013,21,64,26,11,S/D,S/D
2013,24/04/2013,22,66,23,17,S/D,S/D
2013,24/04/2013,23,69,25,18,S/D,S/D
2013,24/04/2013,24,7,20,18,S/D,S/D
2013,25/04/2013,1,7,19,6,S/D,S/D
2013,25/04/2013,2,68,15,84,S/D,S/D
2013,25/04/2013,3,63,15,6,S/D,S/D
2013,25/04/2013,4,56,14,39,S/D,S/D
2013,25/04/2013,5,5,11,3,S/D,S/D
2013,25/04/2013,6,49,18,21,S/D,S/D
2013,25/04/2013,7,5,22,14,S/D,S/D
2013,25/04/2013,8,56,23,8,S/D,S/D
2013,25/04/2013,9,61,26,6,S/D,18
2013,25/04/2013,10,66,29,7,S/D,23
2013,25/04/2013,11,73,32,9,S/D,23
2013,25/04/2013,12,78,31,11,S/D,21
2013,25/04/2013,13,84,29,13,S/D,20
2013,25/04/2013,14,85,25,14,0,34
2013,25/04/2013,15,83,23,17,0,32
2013,25/04/2013,16,75,20,19,0,3
2013,25/04/2013,17,71,22,19,0,28
2013,25/04/2013,18,7,27,2,0,28
2013,25/04/2013,19,69,36,22,0,36
2013,25/04/2013,20,71,42,24,0,48
2013,25/04/2013,21,83,46,41,0,53
2013,25/04/2013,22,1,48,66,0,69
2013,25/04/2013,23,18,48,75,0,75
2013,25/04/2013,24,25,35,75,0,78
2013,26/04/2013,1,28,30,76,0,76
2013,26/04/2013,2,25,21,73,0,71
2013,26/04/2013,3,23,21,69,0,6
2013,26/04/2013,4,19,21,66,0,48
2013,26/04/2013,5,5,22,47,0,39
2013,26/04/2013,6,85,26,22,0,24
2013,26/04/2013,7,74,31,11,0,24
2013,26/04/2013,8,83,35,9,0,31
2013,26/04/2013,9,89,35,1,0,35
2013,26/04/2013,10,93,31,13,0,37
2013,26/04/2013,11,93,29,15,0,38
2013,26/04/2013,12,93,29,19,0,38
2013,26/04/2013,13,93,30,28,0,37
2013,26/04/2013,14,93,37,36,0,34
2013,26/04/2013,15,86,30,44,0,28
2013,26/04/2013,16,7,20,56,0,18
2013,26/04/2013,17,61,33,61,0,13
2013,26/04/2013,18,59,37,68,0,12
2013,26/04/2013,19,6,33,76,0,12
2013,26/04/2013,20,6,30,78,0,12
2013,26/04/2013,21,6,24,75,0,11
2013,26/04/2013,22,6,25,72,0,11
2013,26/04/2013,23,63,23,68,0,11
2013,26/04/2013,24,63,22,58,0,1
2013,27/04/2013,1,61,19,52,0,9
2013,27/04/2013,2,59,14,44,0,8
2013,27/04/2013,3,55,16,37,0,7
2013,27/04/2013,4,51,17,33,0,9
2013,27/04/2013,5,49,13,29,0,11
2013,27/04/2013,6,45,26,26,0,11
2013,27/04/2013,7,4,19,22,0,1
2013,27/04/2013,8,38,19,2,0,1
2013,27/04/2013,9,36,20,18,0,1
2013,27/04/2013,10,38,23,17,0,9
2013,27/04/2013,11,39,25,15,0,9
2013,27/04/2013,12,4,18,12,0,6
2013,27/04/2013,13,43,18,1,0,5
2013,27/04/2013,14,46,21,1,0,6
2013,27/04/2013,15,5,36,15,0,7
2013,27/04/2013,16,54,32,18,0,7
2013,27/04/2013,17,56,35,23,0,7
2013,27/04/2013,18,59,34,3,0,8
2013,27/04/2013,19,61,28,34,0,8
2013,27/04/2013,20,63,23,36,0,7
2013,27/04/2013,21,64,23,38,0,7
2013,27/04/2013,22,64,20,39,0,7
2013,27/04/2013,23,63,15,33,0,6
2013,27/04/2013,24,61,17,3,0,6
2013,28/04/2013,1,63,22,26,0,7
2013,28/04/2013,2,61,17,19,0,7
2013,28/04/2013,3,58,11,14,0,7
2013,28/04/2013,4,55,8,11,0,7
2013,28/04/2013,5,54,10,9,0,6
2013,28/04/2013,6,53,13,7,0,5
2013,28/04/2013,7,55,17,7,0,6
2013,28/04/2013,8,56,21,7,0,7
2013,28/04/2013,9,54,19,6,0,7
2013,28/04/2013,10,58,19,6,0,7
2013,28/04/2013,11,6,17,7,0,8
2013,28/04/2013,12,61,14,9,0,9
2013,28/04/2013,13,61,13,11,0,1
2013,28/04/2013,14,63,12,12,0,11
2013,28/04/2013,15,59,9,13,0,1
2013,28/04/2013,16,58,10,14,0,1
2013,28/04/2013,17,58,11,15,0,1
2013,28/04/2013,18,53,14,19,0,1
2013,28/04/2013,19,53,18,21,0,1
2013,28/04/2013,20,54,17,22,0,1
2013,28/04/2013,21,53,18,22,0,9
2013,28/04/2013,22,53,19,24,0,1
2013,28/04/2013,23,54,18,27,0,11
2013,28/04/2013,24,54,18,28,0,11
2013,29/04/2013,1,53,17,27,0,11
2013,29/04/2013,2,5,16,24,0,11
2013,29/04/2013,3,46,12,21,0,1
2013,29/04/2013,4,41,9,18,0,9
2013,29/04/2013,5,38,12,16,0,8
2013,29/04/2013,6,34,13,12,0,6
2013,29/04/2013,7,33,19,9,<0,5
2013,29/04/2013,8,35,21,11,<0,5
2013,29/04/2013,9,41,23,16,0,6
2013,29/04/2013,10,48,24,21,0,6
2013,29/04/2013,11,53,21,29,0,6
2013,29/04/2013,12,56,20,35,0,6
2013,29/04/2013,13,61,20,42,0,7
2013,29/04/2013,14,64,19,55,0,7
2013,29/04/2013,15,66,21,65,0,7
2013,29/04/2013,16,65,24,73,0,6
2013,29/04/2013,17,61,24,76,<0,5
2013,29/04/2013,18,64,29,82,<0,5
2013,29/04/2013,19,65,30,92,<0,5
